School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2013-14,M113,84M386      ,Success Academy Charter School - Harlem 4,M386,240 WEST 113 STREET,M,3,,240 WEST 113 STREET CONSOLIDATED LOCATION,3,STEM Institute of Manhattan|  The Opportunity Charter School|  Success Academy Charter School - Harlem 4|  240 WEST 113 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10026,40.801689,-73.954908,10,9,216,1055111,1018280015,Central Harlem South                                                       
2013-14,M113,03M241,STEM Institute of Manhattan,M241,240 WEST 113 STREET,M,3,99,240 WEST 113 STREET CONSOLIDATED LOCATION,3,STEM Institute of Manhattan|  The Opportunity Charter School|  Success Academy Charter School - Harlem 4|  240 WEST 113 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10026,40.801689,-73.954908,10,9,216,1055111,1018280015,Central Harlem South                                                       
2013-14,M130,02M130,P.S. 130 Hernando De Soto,M130,143 BAXTER STREET,M,2,999,,1,P.S. 130 Hernando De Soto,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10013,40.718903,-73.998438,2,1,41,1003086,1002360038,SoHo-TriBeCa-Civic Center-Little Italy                                     
2013-14,M113,,240 WEST 113 STREET CONSOLIDATED LOCATION,,240 WEST 113 STREET,M,3,99,240 WEST 113 STREET CONSOLIDATED LOCATION,3,STEM Institute of Manhattan|  The Opportunity Charter School|  Success Academy Charter School - Harlem 4|  240 WEST 113 STREET CONSOLIDATED LOCATION,2,0,1,1,1,2C,1-250,0.43,1.03,1.23,0.99,0.41,MANHATTAN,10026,40.801689,-73.954908,10,9,216,1055111,1018280015,Central Harlem South                                                       
2013-14,M114,02M114,East Side Middle School,M114,331 EAST 91ST STREET,M,2,443,,1,East Side Middle School,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10128,40.780706,-73.948553,8,5,154,1081267,1015540032,Yorkville                                                                  
2013-14,M115,06M115,P.S. 115 Alexander Humboldt,M115,586 WEST 177 STREET,M,6,588,,1,P.S. 115 Alexander Humboldt,0,1,0,1,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10033,40.846542,-73.935205,12,10,261,1063228,1021330040,Washington Heights South                                                   
2013-14,M116,02M116,P.S. 116 Mary Lindley Murray,M116,210 EAST  33 STREET,M,2,724,,1,P.S. 116 Mary Lindley Murray,0,0,1,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10016,40.744838,-73.978116,6,2,70,1020080,1009130007,Murray Hill-Kips Bay                                                       
2013-14,M117,04M012,Tag Young Scholars,M012,240 EAST 109 STREET,M,4,533,240 EAST 109 STREET CONSOLIDATED LOCATION,3,Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.79307,-73.942303,11,8,170,1052433,1016560100,East Harlem South                                                          
2013-14,M117,04M381,Global Neighborhood Secondary School,M381,240 EAST 109 STREET,M,4,153,240 EAST 109 STREET CONSOLIDATED LOCATION,3,Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.79307,-73.942303,11,8,170,1052433,1016560100,East Harlem South                                                          
2013-14,M117,04M372,ESPERANZA PREPARATORY ACADEMY,M372,240 EAST 109 STREET,M,4,424,240 EAST 109 STREET CONSOLIDATED LOCATION,3,Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.79307,-73.942303,11,8,170,1052433,1016560100,East Harlem South                                                          
2013-14,M117,,240 EAST 109 STREET CONSOLIDATED LOCATION,,240 EAST 109 STREET,M,4,"1,110",240 EAST 109 STREET CONSOLIDATED LOCATION,3,Tag Young Scholars |  ESPERANZA PREPARATORY ACADEMY |  Global Neighborhood Secondary School |  240 EAST 109 STREET CONSOLIDATED LOCATION,1,5,7,2,3,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10029,40.79307,-73.942303,11,8,170,1052433,1016560100,East Harlem South                                                          
2013-14,M118,03M333,P.S. 333 Manhattan School for Children,M333,154 WEST  93 STREET,M,3,771,154 WEST  93 STREET CONSOLIDATED LOCATION,3,M.S. 256 Academic & Athletic Excellence |  Community Action School - MS 258 |  P.S. 333 Manhattan School for Children |  154 WEST  93 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.791728,-73.970845,7,6,177,1032522,1012230005,Upper West Side                                                            
2013-14,M118,03M256,M.S. 256 Academic & Athletic Excellence,M256,154 WEST  93 STREET,M,3,159,154 WEST  93 STREET CONSOLIDATED LOCATION,3,M.S. 256 Academic & Athletic Excellence |  Community Action School - MS 258 |  P.S. 333 Manhattan School for Children |  154 WEST  93 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.791728,-73.970845,7,6,177,1032522,1012230005,Upper West Side                                                            
2013-14,M118,03M258,Community Action School - MS 258,M258,154 WEST  93 STREET,M,3,258,154 WEST  93 STREET CONSOLIDATED LOCATION,3,M.S. 256 Academic & Athletic Excellence |  Community Action School - MS 258 |  P.S. 333 Manhattan School for Children |  154 WEST  93 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10025,40.791728,-73.970845,7,6,177,1032522,1012230005,Upper West Side                                                            
2013-14,M118,,154 WEST  93 STREET CONSOLIDATED LOCATION,,154 WEST  93 STREET,M,3,"1,188",154 WEST  93 STREET CONSOLIDATED LOCATION,3,M.S. 256 Academic & Athletic Excellence |  Community Action School - MS 258 |  P.S. 333 Manhattan School for Children |  154 WEST  93 STREET CONSOLIDATED LOCATION,2,2,6,1,3,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10025,40.791728,-73.970845,7,6,177,1032522,1012230005,Upper West Side                                                            
2013-14,M121,04M038,P.S. 38 Roberto Clemente,M038,232 EAST 103 STREET,M,4,283,232 EAST 103 STREET CONSOLIDATED LOCATION,2,P.S. 38 Roberto Clemente|DREAM Charter School|232 EAST 103 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.788952,-73.944538,11,8,164,1052384,1016520016,East Harlem South                                                          
2013-14,M121,84M382      ,DREAM Charter School,M382,232 EAST 103 STREET,M,4,,232 EAST 103 STREET CONSOLIDATED LOCATION,2,P.S. 38 Roberto Clemente|DREAM Charter School|232 EAST 103 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.788952,-73.944538,11,8,164,1052384,1016520016,East Harlem South                                                          
2013-14,M485,03M485,Fiorello H. LaGuardia High School of Music & Art a,M485,100 AMSTERDAM AVENUE,M,3,"2,730",,1,Fiorello H. LaGuardia High School of Music & Art a,2,2,5,4,0,11C,2501-3000,2.93,12.33,31.53,6.47,5.13,MANHATTAN,10023,40.773629,-73.985273,7,6,151,1030341,1011560030,Lincoln Square                                                             
2013-14,M123,84M482      ,Success Academy Charter School - Harlem 5,M482,301 WEST 140 STREET,M,5,,301 WEST 140 STREET CONSOLIDATED LOCATION,2,P.S. 123 Mahalia Jackson|Success Academy Charter School - Harlem 5|301 WEST 140 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.819767,-73.944433,10,9,22102,1060726,1020420035,Central Harlem North-Polo Grounds                                          
2013-14,M123,05M123,P.S. 123 Mahalia Jackson,M123,301 WEST 140 STREET,M,5,602,301 WEST 140 STREET CONSOLIDATED LOCATION,2,P.S. 123 Mahalia Jackson|Success Academy Charter School - Harlem 5|301 WEST 140 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.819767,-73.944433,10,9,22102,1060726,1020420035,Central Harlem North-Polo Grounds                                          
2013-14,M123,,301 WEST 140 STREET CONSOLIDATED LOCATION,,301 WEST 140 STREET,M,5,602,301 WEST 140 STREET CONSOLIDATED LOCATION,2,P.S. 123 Mahalia Jackson|Success Academy Charter School - Harlem 5|301 WEST 140 STREET CONSOLIDATED LOCATION,2,4,5,2,3,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10030,40.819767,-73.944433,10,9,22102,1060726,1020420035,Central Harlem North-Polo Grounds                                          
2013-14,M124,02M124,P.S. 124 Yung Wing,M124,40 DIVISION STREET,M,2,866,,1,P.S. 124 Yung Wing,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10002,40.714201,-73.995087,3,1,16,1075787,1002890001,Chinatown                                                                  
2013-14,M125,05M125,P.S. 125 Ralph Bunche,M125,425 WEST 123 STREET,M,5,193,425 WEST 123 STREET CONSOLIDATED LOCATION,3,P.S. 125 Ralph Bunche|Columbia Secondary School|KIPP STAR College Prep Charter School|425 WEST 123 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.810431,-73.955809,9,7,20901,1059526,1019640012,Morningside Heights                                                        
2013-14,M125,84M726      ,KIPP STAR College Prep Charter School,M726,433 WEST 123 STREET,M,5,,425 WEST 123 STREET CONSOLIDATED LOCATION,3,P.S. 125 Ralph Bunche|Columbia Secondary School|KIPP STAR College Prep Charter School|425 WEST 123 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.810511,-73.955997,9,7,20901,1059526,1019640012,Morningside Heights                                                        
2013-14,M125,05M362,Columbia Secondary School,M362,425 WEST 123 STREET,M,5,664,425 WEST 123 STREET CONSOLIDATED LOCATION,3,P.S. 125 Ralph Bunche|Columbia Secondary School|KIPP STAR College Prep Charter School|425 WEST 123 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.810431,-73.955809,9,7,20901,1059526,1019640012,Morningside Heights                                                        
2013-14,M125,,425 WEST 123 STREET CONSOLIDATED LOCATION,,425 WEST 123 STREET,M,5,857,425 WEST 123 STREET CONSOLIDATED LOCATION,3,P.S. 125 Ralph Bunche|Columbia Secondary School|KIPP STAR College Prep Charter School|425 WEST 123 STREET CONSOLIDATED LOCATION,0,0,1,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10027,40.810431,-73.955809,9,7,20901,1059526,1019640012,Morningside Heights                                                        
2013-14,M126,02M126,P.S. 126 Jacob August Riis,M126,80 CATHERINE STREET,M,2,841,80 CATHERINE STREET CONSOLIDATED LOCATION,2,P.S. 126 Jacob August Riis |Jacob Riis School |80 CATHERINE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10038,40.710729,-73.996631,3,1,25,1083357,1001110160,Chinatown                                                                  
2013-14,M126,02M893      ,Jacob Riis School,MJRS,80 CATHERINE STREET,M,2,,80 CATHERINE STREET CONSOLIDATED LOCATION,2,P.S. 126 Jacob August Riis |Jacob Riis School |80 CATHERINE STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10038,40.710729,-73.996631,3,1,25,1083357,1001110160,Chinatown                                                                  
2013-14,M126,,80 CATHERINE STREET CONSOLIDATED LOCATION,,80 CATHERINE STREET,M,2,841,80 CATHERINE STREET CONSOLIDATED LOCATION,2,P.S. 126 Jacob August Riis |Jacob Riis School |80 CATHERINE STREET CONSOLIDATED LOCATION,0,0,1,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10038,40.710729,-73.996631,3,1,25,1083357,1001110160,Chinatown                                                                  
2013-14,M128,06M128,P.S. 128 Audubon,M128,560 WEST 169 STREET,M,6,603,560 WEST 169 STREET CONSOLIDATED LOCATION,2,P.S. 128 Audubon |  Castle Bridge School |  560 WEST 169 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10032,40.841321,-73.938506,12,10,251,1062994,1021250001,Washington Heights South                                                   
2013-14,M128,06M513,Castle Bridge School,M513,560 WEST 169 STREET,M,6,119,560 WEST 169 STREET CONSOLIDATED LOCATION,2,P.S. 128 Audubon |  Castle Bridge School |  560 WEST 169 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10032,40.841321,-73.938506,12,10,251,1062994,1021250001,Washington Heights South                                                   
2013-14,M128,,560 WEST 169 STREET CONSOLIDATED LOCATION,,560 WEST 169 STREET,M,6,722,560 WEST 169 STREET CONSOLIDATED LOCATION,2,P.S. 128 Audubon |  Castle Bridge School |  560 WEST 169 STREET CONSOLIDATED LOCATION,0,0,1,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10032,40.841321,-73.938506,12,10,251,1062994,1021250001,Washington Heights South                                                   
2013-14,M129,05M129,P.S. 129 John H. Finley,M129,425 WEST 130 STREET,M,5,562,,1,P.S. 129 John H. Finley,1,1,3,0,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10027,40.814637,-73.951912,9,9,21703,1059407,1019570010,Manhattanville                                                             
2013-14,M131,02M298,Pace High School,M298,100 HESTER STREET,M,2,421,100 HESTER STREET CONSOLIDATED LOCATION,3,M.S. 131 |  Pace High School |  EMMA LAZARUS HIGH SCHOOL |  100 HESTER STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.716553,-73.993092,3,1,16,1082489,1003010003,Chinatown                                                                  
2013-14,M131,02M131,M.S. 131,M131,100 HESTER STREET,M,2,445,100 HESTER STREET CONSOLIDATED LOCATION,3,M.S. 131 |  Pace High School |  EMMA LAZARUS HIGH SCHOOL |  100 HESTER STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.716553,-73.993092,3,1,16,1082489,1003010003,Chinatown                                                                  
2013-14,M131,02M394,EMMA LAZARUS HIGH SCHOOL,M394,100 HESTER STREET,M,2,221,100 HESTER STREET CONSOLIDATED LOCATION,3,M.S. 131 |  Pace High School |  EMMA LAZARUS HIGH SCHOOL |  100 HESTER STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.716553,-73.993092,3,1,16,1082489,1003010003,Chinatown                                                                  
2013-14,M131,,100 HESTER STREET CONSOLIDATED LOCATION,,100 HESTER STREET,M,2,"1,087",100 HESTER STREET CONSOLIDATED LOCATION,3,M.S. 131 |  Pace High School |  EMMA LAZARUS HIGH SCHOOL |  100 HESTER STREET CONSOLIDATED LOCATION,1,2,3,3,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10002,40.716553,-73.993092,3,1,16,1082489,1003010003,Chinatown                                                                  
2013-14,M132,06M132,P.S. 132 Juan Pablo Duarte,M132,185 WADSWORTH AVENUE,M,6,632,185 WADSWORTH AVENUE CONSOLIDATED LOCATION,2,Dos Puentes Elementary School |  P.S. 132 Juan Pablo Duarte |  185 WADSWORTH AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10033,40.850626,-73.934377,12,10,271,1063947,1021650026,Washington Heights North                                                   
2013-14,M132,06M103,Dos Puentes Elementary School,M103,185 WADSWORTH AVENUE,M,6,69,185 WADSWORTH AVENUE CONSOLIDATED LOCATION,2,Dos Puentes Elementary School |  P.S. 132 Juan Pablo Duarte |  185 WADSWORTH AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10033,40.850626,-73.934377,12,10,271,1063947,1021650026,Washington Heights North                                                   
2013-14,M132,,185 WADSWORTH AVENUE CONSOLIDATED LOCATION,,185 WADSWORTH AVENUE,M,6,701,185 WADSWORTH AVENUE CONSOLIDATED LOCATION,2,Dos Puentes Elementary School |  P.S. 132 Juan Pablo Duarte |  185 WADSWORTH AVENUE CONSOLIDATED LOCATION,0,1,0,1,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10033,40.850626,-73.934377,12,10,271,1063947,1021650026,Washington Heights North                                                   
2013-14,M133,05M133,P.S. 133 Fred R Moore,M133,2121 5 AVENUE,M,5,251,,1,P.S. 133 Fred R Moore,0,1,0,1,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10037,40.809672,-73.939872,11,9,206,1054276,1017550001,Central Harlem North-Polo Grounds                                          
2013-14,M134,01M137,P.S. 137 John L. Bernstein,M137,293 EAST BROADWAY,M,1,202,293 EAST BROADWAY CONSOLIDATED LOCATION,2,P.S. 134 Henrietta Szold |  P.S. 137 John L. Bernstein |  293 EAST BROADWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.71457,-73.983724,3,1,202,1003736,1002880015,Lower East Side                                                            
2013-14,M134,01M134,P.S. 134 Henrietta Szold,M134,293 EAST BROADWAY,M,1,318,293 EAST BROADWAY CONSOLIDATED LOCATION,2,P.S. 134 Henrietta Szold |  P.S. 137 John L. Bernstein |  293 EAST BROADWAY CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.71457,-73.983724,3,1,202,1003736,1002880015,Lower East Side                                                            
2013-14,M134,,293 EAST BROADWAY CONSOLIDATED LOCATION,,293 EAST BROADWAY,M,1,520,293 EAST BROADWAY CONSOLIDATED LOCATION,2,P.S. 134 Henrietta Szold |  P.S. 137 John L. Bernstein |  293 EAST BROADWAY CONSOLIDATED LOCATION,0,5,3,4,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10002,40.71457,-73.983724,3,1,202,1003736,1002880015,Lower East Side                                                            
2013-14,M136,05M304,Mott Hall High School,M304,6 EDGECOMBE AVENUE,M,5,425,6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,4,Eagle Academy for Young Men of Harlem |  KAPPA IV |  Mott Hall High School |  Bread & Roses Integrated Arts High School |  6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.817372,-73.947712,10,9,22102,1059460,1019600001,Central Harlem North-Polo Grounds                                          
2013-14,M136,05M302,KAPPA IV,M302,6 EDGECOMBE AVENUE,M,5,197,6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,4,Eagle Academy for Young Men of Harlem |  KAPPA IV |  Mott Hall High School |  Bread & Roses Integrated Arts High School |  6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.817372,-73.947712,10,9,22102,1059460,1019600001,Central Harlem North-Polo Grounds                                          
2013-14,M136,05M148,Eagle Academy for Young Men of Harlem,M148,6 EDGECOMBE AVENUE,M,5,67,6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,4,Eagle Academy for Young Men of Harlem |  KAPPA IV |  Mott Hall High School |  Bread & Roses Integrated Arts High School |  6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.817372,-73.947712,10,9,22102,1059460,1019600001,Central Harlem North-Polo Grounds                                          
2013-14,M136,05M685,Bread & Roses Integrated Arts High School,M685,6 EDGECOMBE AVENUE,M,5,274,6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,4,Eagle Academy for Young Men of Harlem |  KAPPA IV |  Mott Hall High School |  Bread & Roses Integrated Arts High School |  6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10030,40.817372,-73.947712,10,9,22102,1059460,1019600001,Central Harlem North-Polo Grounds                                          
2013-14,M136,,6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,,6 EDGECOMBE AVENUE,M,5,963,6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,4,Eagle Academy for Young Men of Harlem |  KAPPA IV |  Mott Hall High School |  Bread & Roses Integrated Arts High School |  6 EDGECOMBE AVENUE CONSOLIDATED LOCATION,2,8,21,5,5,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10030,40.817372,-73.947712,10,9,22102,1059460,1019600001,Central Harlem North-Polo Grounds                                          
2013-14,M137,01M184,P.S. 184m Shuang Wen,M184,327 CHERRY STREET,M,1,668,,1,P.S. 184m Shuang Wen,1,0,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10002,40.711549,-73.986542,3,1,201,1003143,1002450007,Lower East Side                                                            
2013-14,M140,01M140,P.S. 140 Nathan Straus,M140,123 RIDGE STREET,M,1,393,,1,P.S. 140 Nathan Straus,0,0,1,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10002,40.71925,-73.983056,3,1,2201,1004091,1003440001,Lower East Side                                                            
2013-14,M142,01M142,P.S. 142 Amalia Castro,M142,100 ATTORNEY STREET,M,1,384,100 ATTORNEY STREET CONSOLIDATED LOCATION,2,P.S. 142 Amalia Castro| Manhattan Charter School| 100 ATTORNEY STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.718383,-73.984452,3,1,1402,1004080,1003430001,Lower East Side                                                            
2013-14,M142,84M320      ,Manhattan Charter School,M320,100 ATTORNEY STREET,M,1,,100 ATTORNEY STREET CONSOLIDATED LOCATION,2,P.S. 142 Amalia Castro| Manhattan Charter School| 100 ATTORNEY STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.718383,-73.984452,3,1,1402,1004080,1003430001,Lower East Side                                                            
2013-14,M142,,100 ATTORNEY STREET CONSOLIDATED LOCATION,,100 ATTORNEY STREET,M,1,384,100 ATTORNEY STREET CONSOLIDATED LOCATION,2,P.S. 142 Amalia Castro| Manhattan Charter School| 100 ATTORNEY STREET CONSOLIDATED LOCATION,1,0,1,1,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10002,40.718383,-73.984452,3,1,1402,1004080,1003430001,Lower East Side                                                            
2013-14,M161,05M161,P.S. 161 Pedro Albizu Campos,M161,499 WEST 133 STREET,M,5,913,,1,P.S. 161 Pedro Albizu Campos,0,0,2,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10027,40.81755,-73.953041,9,9,21303,1059645,1019710001,Manhattanville                                                             
2013-14,M143,06M348,Washington Heights Expeditionary Learning School,M348,511 WEST 182ND STREET,M,6,650,511 WEST 182ND STREET CONSOLIDATED LOCATION,2,J.H.S. 143 Eleanor Roosevelt |  Washington Heights Expeditionary Learning School |  511 WEST 182ND STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10033,40.848908,-73.930948,12,10,269,1063703,1021550035,Washington Heights North                                                   
2013-14,M143,06M143,J.H.S. 143 Eleanor Roosevelt,M143,511 WEST 182ND STREET,M,6,446,511 WEST 182ND STREET CONSOLIDATED LOCATION,2,J.H.S. 143 Eleanor Roosevelt |  Washington Heights Expeditionary Learning School |  511 WEST 182ND STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10033,40.848908,-73.930948,12,10,269,1063703,1021550035,Washington Heights North                                                   
2013-14,M143,,511 WEST 182ND STREET CONSOLIDATED LOCATION,,511 WEST 182ND STREET,M,6,"1,096",511 WEST 182ND STREET CONSOLIDATED LOCATION,2,J.H.S. 143 Eleanor Roosevelt |  Washington Heights Expeditionary Learning School |  511 WEST 182ND STREET CONSOLIDATED LOCATION,0,3,4,1,1,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10033,40.848908,-73.930948,12,10,269,1063703,1021550035,Washington Heights North                                                   
2013-14,M144,03M242,P.S. 242 - The Young Diplomats Magnet Academy,M242,134 WEST 122 STREET,M,3,223,134 WEST 122 STREET CONSOLIDATED LOCATION,2,P.S. 242 - The Young Diplomats Magnet Academy |  Future Leaders Institute Charter School |  134 WEST 122 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.8063,-73.948013,10,9,220,1057683,1019060011,Central Harlem South                                                       
2013-14,M144,84M861      ,Future Leaders Institute Charter School,M861,134 WEST 122 STREET,M,3,,134 WEST 122 STREET CONSOLIDATED LOCATION,2,P.S. 242 - The Young Diplomats Magnet Academy |  Future Leaders Institute Charter School |  134 WEST 122 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.8063,-73.948013,10,9,220,1057683,1019060011,Central Harlem South                                                       
